sap;descricao;unidade;custo_un;normas
391077;"MEDIDOR ENER AT;POLI;3EL;4FIOS;120V;2,5";UN;112.6;
391078;MEDIDOR ENERGIA ATIVA TRIFASICO;UN;95.0;
391079;"MEDIDOR ENERGIA ATIVA;POLIFASICO;2,5A";UN;95.0;
391080;"MEDIDOR ENERGIA ATIVA;POLIF.;2,5A;PONTE";UN;85.0;
391081;"MEDIDOR ENERGIA ATIVA;POLIF.;15A;CICLOM";UN;81.67;
391082;"MEDIDOR ELETRÔNICO;CLASSE 2;120V;2,5-10A";UN;474.82;
391083;MEDIDOR REGISTRADOR ELETRONICO;UN;3160.0;
391084;MEDIDOR REGISTRADOR DIGITAL;UN;2500.0;
391085;"MEDIDOR REGISTRADOR ELETRONICO;600V;30A";UN;500.0;
391086;"LEITORA PROGRAMADORA;MEDIDORES DE BT";UN;0.0;
391087;SELO SEG CORTE FORNEC AM;UN;0.61;
391088;"SELO SEGURANÇA;ÂNCORA;FUMÊ;POLICARB.;""B""";UN;0.28;
391089;"MEDIDOR ENERGIA ATIVA;POLIFAS;15A;PONTE";UN;80.68;
391090;"MEDIDOR ENERGIA ATIVA;POLIFAS;15A;PONTE";UN;87.25;
391091;"MEDIDOR ENERGIA ATIVA;MONOFÁS;15A;PONTE";UN;26.96;
391092;"MEDIDOR ENERGIA ATIVA;POLIF.;2,5A;PONTE";UN;85.0;
391093;"MEDIDOR ENERGIA ATIVA;POLIF;2,5A;CICL;4";UN;95.0;
391094;"MEDIDOR ENERGIA ATIVA;POLIF;2,5A;CICL;3";UN;85.0;
391095;"MEDIDOR ELETRÔNICO;CLASSE 1;120V;30-200A";UN;1105.1;
391096;MEDIDOR ELETRÔNICO P/CONJ. MEDIÇÃO SERTA;UN;1591.17;
391097;MOSTRADOR REMOTO 9VCC 120X80X55MM;UN;233.81;
391098;MOSTRADOR REMOTO 80-250VCA 120X80X55MM;UN;333.26;
391099;"TERMINAL PRÉ-ISOLADO;OLHAL 5,3MM;4-6MM²";UN;0.4;
391100;CAIXA PROTECAO GERAL;UN;20.87;
391101;MOSTRADOR REMOTO TERMINAL CLIENTES BT;UN;70.0;
391102;MOSTRADOR REMOTO P/INST EM RESIDENCIAS;UN;134.64;
391103;MEDIDOR ELETRONICO MULTIFUNCAO BAL ENERG;UN;1695.84;
391104;TERMINAL P/LEITURA MEDICAO ENERGIA LCD;UN;121.09;
391105;MEDIDOR ELETRONICO MULTIFUNCAO CARTAO;UN;249.27;
391106;CONCENTRADOR P/ MEDICAO SECUNDARIO 12MED;UN;3094.94;
391107;CONCENTRADOR P/ MEDICAO PRIMARIO;UN;6468.79;
391108;MEDIDOR ELETRONICO POLIF 30A LANDIS E550;UN;727.84;
391109;CONCENTRADOR LANDIS GYR N2450;UN;78945.09;
391110;MEDIDOR ELETR MULTI 15A MONOF SAMRT GRID;UN;748.2;
391111;MEDIDOR ELETR MULTI 2,5A TRIF SAMRT GRID;UN;1379.66;
391112;MEDIDOR ELETRONICO 30A ELETRA ARES8023;UN;755.37;
391200;MEDIDOR GRAND ELETR SIEMENS P550;UN;3000.0;
391294;MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E;UN;1257.89;
391571;PARAFUSO FIX TAMPA MED NANSEN;UN;0.51;
391572;PARAFUSO ACO CARB ROSCA PARCIAL 4,2MM;UN;0.21;
391573;TAMPA VIDRO MED WH FAE MF-79G;UN;3.04;
391581;"CAIXA MED B RENDA; FIBRA VIDRO";UN;8.23;
391582;"TAMPA CX. MEDIDOR; FIBRA VIDRO";UN;4.46;
391584;TAMPA MEDIDOR;UN;0.01;
391596;TAMPA VIDRO MED WH NANSEN MA1;UN;5.97;
391597;TAMPA VIDRO MED WH,SCHL FX-221;UN;1.86;
391600;"SUP.FIXACAO DISJ;CAIXA B.RENDA";UN;0.91;
391601;PARAFUSO PHILIPS ACO CARB 32MM;UN;0.3;
391792;MEDIDOR ELETR MULTIF 2,5A TRIF CLI LIVR;UN;5077.74;
392001;CONJUNTO MEDICAO MT 15KV 13,8KV 40A;UN;11451.08;
392002;CONJUNTO MEDICAO MT 15KV 13,8KV 30A;UN;11456.04;
392003;CONJUNTO MEDICAO MT 15KV 13,8KV 15A;UN;11462.57;
392004;CONJUNTO MEDICAO MT 15KV 13,8KV 100A;UN;11093.86;
392005;"MÓDULO INTEGRADO;200A;P/MEDIÇÃO REDE BT";UN;609.89;
392006;CONJUNTO MEDICAO MT 34,5KV 34,5/RAIZ3/2;UN;19250.0;
392007;CONJUNTO MEDICAO MT 15KV 13,8KV 30A;UN;14685.0;
392008;CONJUNTO MEDICAO MT 15KV 13,8KV 40A;UN;14685.0;
392009;CONJUNTO MEDICAO MT 15KV 13,8KV 100A;UN;14685.0;
392010;CONJUNTO MEDICAO MT 34,5KV 34,5/RAIZ3/2;UN;19250.0;
392011;CONJUNTO MEDICAO MT 34,5KV 34,5/RAIZ3/2;UN;19250.0;
392015;MEDIDOR ENERGIA ATIVA KWH 240V MONOF 2;UN;60.28;
392016;"MEDIDOR ENERGIA ATIVA;MONOF.;15A;120V;1F";UN;22.52;
392017;"MEDIDOR ENERGIA ATIVA;POLIF.;15A;120V;3F";UN;36.59;
392018;MEDIDOR ENERGIA ATIVA KWH 120V BIF 3 FI;UN;42.28;
392019;"MEDIDOR ENERGIA ATIVA;POLIF;2,5A;120V;3F";UN;54.27;
392020;MEDIDOR ENERGIA ATIVA KWH 240V TRIF 4 F;UN;129.75;
392026;MEDIDOR ENERGIA ATIVA KWH 240V MONOF 3;UN;72.16;
392027;MEDIDOR ENERGIA ATIVA KWH 240V TRIF 4 F;UN;193.92;
392028;"MEDIDOR ENERGIA ATIVA;POLIF.;30A;120V;3";UN;64.74;
392029;MEDIDOR ENERGIA ATIVA KWH 240V BIF 3 FI;UN;167.66;
392030;MEDIDOR ELETR MULTIF 15A MONOF 2F 1E;UN;36.93;
392031;MEDIDOR ELETR MULTIF 15A TRIF 4F 3E;UN;80.72;
392032;MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E;UN;419.17;
392033;MEDIDOR ELETR MULTIF 15A MONOF 2F 1E LCD;UN;110.0;
392082;MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E;UN;980.0;
392094;MD FAT ENCAPSULADO MT 10/5A;UN;16418.6;
392095;MEDIDOR ELETR MULTIF 30A TRIF 4F 3E;UN;1091.89;
392096;MD FAT ENCAPSULADO MT 15/5A;UN;17681.65;
392097;CONJUNTO MEDICAO MT 15KV 8050V 30A;UN;17445.33;
392098;CONJUNTO MEDICAO MT 15KV 8050V 40A;UN;16997.96;
392099;CONJUNTO MEDICAO MT 15KV 8050V 100A;UN;15249.34;
392100;CONJUNTO MEDICAO MT 15KV 8050V 200A;UN;7595.44;
392101;CONJUNTO MEDICAO MT 15KV 8050V 600A;UN;9000.0;
392102;CONJUNTO MEDICAO MT 34,5KV 34,5/RAIZ3/2;UN;12000.0;
392103;CONJUNTO MEDICAO BT 0,6KV 200/400A;UN;17000.0;
392104;"MEDIDOR ELETR.;CL1;3CANAIS;120V;30-200A";UN;467.72;
392105;MEDIDOR ELETR MULTIF 30A POLIF 4F 3E;UN;649.43;
392106;MEDIDOR ELETR MULTIF 15A MONOF 3F 1E;UN;88.53;
392107;MEDIDOR ELETR MULTIF 15A BIF 3F 2E;UN;73.89;
392108;MEDIDOR ELETR MULTIF 15A POLIF 4F 3E;UN;80.35;
392109;MEDIDOR ELETR MULTIF 30A POLIF 4F 3E;UN;1105.33;
392110;CONJUNTO MEDICAO MT 15KV 13,8KV 15A;UN;9000.0;
392111;CONJUNTO MEDICAO MT 15KV 13,8KV 30A;UN;9000.0;
392112;CONJUNTO MEDICAO MT 15KV 13,8KV 40A;UN;9000.0;
392113;CONJUNTO MEDICAO MT 15KV 13,8KV 100A;UN;9000.0;
392114;PAINEL P/SISTEMA MEDICAO 6 MEDIDORES;UN;787.84;
392115;PAINEL P/SISTEMA MEDICAO 12 MEDIDORES;UN;1729.27;
392116;MEDIDOR ELETR MULTIF 15A TRIF 4F 3E;UN;542.35;
392117;MEDIDOR ELETR MULTIF 15A MONOF 2F 1E;UN;81.0;
392118;MEDIDOR ELETR MULTIF 5A TRIF 4F 3E;UN;700.0;
392119;MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E;UN;431.59;
392120;MEDIDOR ELETR MULTIF 10A MONOF 2F 1E;UN;309.75;
392121;SISTEMA DE BALANÇO ENERGÉTICO BT;UN;1079.42;
392122;CONCENTRADOR P/MED CENTRALIZ - SHUNTS;UN;2000.0;
392123;SISTEMA DE BALANÇO ENERGÉTICO BT -  L+G;UN;2000.0;
392124;CONCENTRADOR MEDICAO CENTRALIZADA;UN;2400.0;
392126;CONJUNTO MEDICAO MT 15KV 13,8KV 30A;UN;7000.0;
392127;CONJUNTO MEDICAO MT 15KV 13,8KV 100A;UN;7000.0;
392128;CONJUNTO MEDICAO MT 15KV 13,8KV 40A;UN;7000.0;
392129;CONJUNTO MEDICAO MT 15KV 13,8KV 200A;UN;7000.0;
392130;CONJUNTO MEDICAO MT 15KV 13,8KV 15A;UN;7000.0;
392131;PAINEL P/SISTEMA MEDICAO 600 X 600 X 100;UN;295.0;Padrão de Rede Secundaria Blindada com Telemedição.pdf (Pag 38)
392132;MEDIDOR ELETR MULTIF 15A POLIF 4F 3E;UN;290.39;
392133;MEDIDOR ELETR MULTIF 2,5A POLIF 4F 3E;UN;271.49;
392134;MEDIDOR ELETR MULTIF 15A POLI 4F 3E 240V;UN;122.71;
392135;PAINEL P/6 MEDIDORES ELETRONICOS PMC-6;UN;820.0;
392136;MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E;UN;1135.76;
392137;MEDIDOR ELETR MULTIF 15A BIF 120 E 240V;UN;147.49;
392138;MEDIDOR ELETR MULTIF 15A POLI 120 E 240V;UN;229.48;
392139;MEDIDOR ELETR MULTI 2,5A 4F 3E 120/240V;UN;3498.8;
392140;MEDIDOR ELETR KWH 15A MONOF 2F 1E IRDA;UN;35.17;
392141;MEDIDOR ELETR MULTIF 15A TRIF SMART GRID;UN;313.42;
392142;MEDIDOR ELETR MULTIF 15A TRIF SMART GRID;UN;150.23;
392143;MEDIDOR ELETR MULTIF 15A MONOF 2F 1E GD;UN;84.51;
392144;MEDIDOR ELETR MULTIF 15A MONOF 3F 1E GD;UN;148.86;
392145;MEDIDOR ELETR MULTIF 15A POLIF 4F 3E GD;UN;89.74;
392146;MEDIDOR ELETR MULTIF 30A POLIF 4F 3E GD;UN;799.54;
392147;MEDIDOR ELETR MULTIF 2,5A POLIF 4F 3E GD;UN;394.94;
392148;MEDIDOR ELETR MULTIF 2,5A POLIF 4F 3E GD;UN;1096.12;
392149;MODULO ELET P/MEDIDOR COMUNICACAO RS2000;UN;893.84;
392150;MEDIDOR ELETR MULTIF 15A BIF 3F 2E;UN;314.49;
392151;MEDIDOR ELETR MULTIF 15A TRIF 4F 3E;UN;474.68;
392152;TERMINAL LEITURA INDIVIDUAL ENERGIA RF;UN;69.84;
392153;SISTEMA BALANCO ENERG MEDIDOR A1052PLUS;UN;1700.65;
392154;CONCENTRADOR SECUNDARIO ENERG ATIVA BT;UN;1805.5;
392155;CONCENTRADOR PRIMARIO ENERG ATIVA BT;UN;4053.56;
392156;CONCENTRADOR SEC ENERG ATIVA GARNET V2,5;UN;1653.75;
392157;SISTEMA DRACON MEDICAO DIRETA BT;UN;800.0;
392158;MEDIDOR ELETR MULTIF 15A MONOF 2F 1E LCD;UN;33.18;
392159;SISTEMA MEDICAO FAB:ELSTER-REF:DRACON 2;UN;109.54;
392160;PAINEL MEDICAO BALANCO CT'S SMART GRID;UN;1500.0;
392161;RADIO RF P/SISTEMA MEDICAO DRACON II;UN;400.82;
392162;MEDIDOR ELETR MULTI 2,5A 4F 3E 120/240V;UN;296.67;
392163;MEDIDOR ELETR MULTI 2,5A 4F 3E 120/240V;UN;860.2;
392164;MEDIDOR ELETR MULTI 2,5A 4F 120-240V 0,2;UN;2000.0;
392165;SISTEMA MEDICAO TC 160/5A CABO 50MM2;UN;2379.93;
392166;SISTEMA MEDICAO TC 160/5A CABO 70-120MM2;UN;2698.32;
392167;SISTEMA MEDICAO TC 300/5A CABO 240MM2;UN;2799.56;
392168;SISTEMA MEDICAO TC 550/5A CABO 240MM2;UN;2698.8;
392169;SISTEMA MEDICAO TC 550/5A CABO 2X240MM2;UN;2761.32;
392170;SISTEMA MEDICAO TC 300/5A CABO 70-120MM2;UN;2983.86;
392171;MEDIDOR ELETR MULTIF 15A MONOF 3F 1E GD;UN;85.0;
392172;MEDIDOR ELETR MULTIF 15A MONOF 2F 1E GD;UN;30.0;
392173;MEDIDOR ELETR MULTIF 15A 120V 4F 3E GD;UN;529.2;
392174;MEDIDOR ELETR MULTIF 30A 120V 4F 3E GD;UN;800.0;
392175;MEDIDOR ELETR MULTI 2,5A 4F 120/240V GD;UN;450.0;
392176;MEDIDOR ELETR MULTI 2,5A 4F 120/240V GD;UN;750.0;
392177;MEDIDOR ELETR MULTIF 2,5A POLIF 4F 3E;UN;600.0;
392178;MEDIDOR ELETR 2,5A POLIF 4F 3E TC E TP;UN;6036.93;
392179;MEDIDOR ELETR 2,5A POLIF 4F 3E TC;UN;7800.0;
392180;MEDIDOR ELETR 2,5A POLIF 4F 3E  KE=1;UN;263.29;
392181;MEDIDOR ELET MULTIF 15A 4F 3E SMART GRID;UN;1059.71;
392182;MEDIDOR ELETR MULTIF 15A MONOF 2F 1E;UN;132.35;
392183;MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E GD;UN;669.6;
392184;CONCENTRADOR P/ MED LANDIS SGP+M MESH IP;UN;3412.99;
392185;CONCENTRADOR P/MED ELSTER MESH;UN;4180.57;
392186;SISTEMA MEDICAO 40A CABO 240MM2;UN;1869.55;
392187;SISTEMA MEDICAO 80A CABOS 3X300/2X500MM;UN;2674.85;
392188;CONCENTRADOR SECUN P/MED 12P STARMEASURE;UN;4071.16;
392189;KIT ACESSORIOS C48T;UN;794.0;
392190;KIT ACESSORIOS B144;UN;1114.0;
392200;MEDIDOR ELETR 15A MONOF 2F 1E TAR BRANCA;UN;114.79;
392201;MEDIDOR ELETR 15A BIFAS 3F 2E TAR BRANCA;UN;209.21;
392202;MEDIDOR ELETR 15A TRIF 4F 3E TAR BRANCA;UN;223.75;
392203;MEDIDOR ELETR 10A TRIF 4F 3E TAR BRANCA;UN;603.65;
392204;MEDIDOR ELETR 15A MONOF 3F 1E TAR BRANCA;UN;184.74;
392205;MEDIDOR ELETR MULTIF 30A TRIF TAR BRANC;UN;740.35;
392206;MEDIDOR ELETR 15A TRIF TAR BRANC SMLC;UN;300.0;
392207;MEDIDOR ELET MULTIF 2F 1E 15A SMLC;UN;140.66;
392208;MEDIDOR ELET MULTIF 2F 1E 15A SMLC;UN;150.0;
392209;MEDIDOR ELETR MULTIF 15A MONOF 3F 1E RUR;UN;56.42;
392300;MEDIDOR GRAND ELETR SCHNEIDER ION7400;UN;8610.72;
392310;MEDIDOR ELETR MULTIF 15A 4F 3E RES 871;UN;857.64;
392311;MEDIDOR ELETR MULTIF 15A 3F 2E RES 871;UN;825.96;
392312;MEDIDOR ELETR MULTIF 15A 2F 1E RES 871;UN;703.65;
392313;MEDIDOR ELETR MULTIF 15A 3F 1E RES 871;UN;837.07;
392314;MEDIDOR ELETR 2,5A 4F 3E MED IND RES 871;UN;1654.75;
392390;MEDIDOR ELETR MULTIF 2,5A 4F 3E MED IND;UN;800.0;
392393;PARAFUSO SEGURANCA ACO SAE 7,9MM;UN;4.92;
392394;POLO P/MEDICAO MT 15KV BRASFORMER BCPS11;UN;1877.04;
392395;MEDIDOR ELETR MULTIF 2,5A 4F SMART GRID;UN;1010.89;
392396;POLO P/MEDICAO MT 15KV BRASFORMER 15:1;UN;1877.04;
392397;PADRAO MEDICAO CALIB TRIF PORT 0,2-0,4%;UN;31250.21;
393210;CABO CU 750V 0,4M LANDIS E GYR;UN;17.68;
393211;CABO CONTROLE CU CL5 PVC 0,50MM2;UN;23.17;
393212;CORDOALHA CU 9,5MM2 LANDIS E GYR;UN;6.99;
393213;MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E;UN;1099.65;
393214;MEDIDOR ELETR MULTIF 10A TRIF 4F 3E;UN;297.86;
393215;MEDIDOR ELETR MULTIF 15A POLIF 4F 3E;UN;151.61;
393216;MEDIDOR ELETR MULTIF 30A TRIF 4F 3E;UN;630.72;
393217;CABO 3/8POL CU 400MM LANDIS E GYR;UN;8.05;
393218;FONTE ALIMENTACAO VCA-VCC LANDIS E GYR;UN;251.29;
393219;CABO ALIM LANDIS GYR FLAT CABLE CON 1A;UN;3.74;
393220;RADIO TRANSCEPT LANDIS CJ RADIO POSTE CS;UN;220.47;
393221;CABO ALIM LANDIS GYR FLAT CABLE CON 1B;UN;6.37;
393222;PROCESSADOR CS LANDIS GYR PCBA CPU 120V;UN;257.98;
393223;SUPORTE ACO LANDIS GYR CJ SUPORTE TP SHL;UN;18.46;
393224;TAMPA POLICARB CRISTAL LANDIS SHL INJ;UN;2.19;
393950;MEDIDOR ELETR MULTIF 15A TRIF 4F 3E;UN;572.7;
393952;MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E;UN;1269.42;
395006;TRANSFORMADOR FORCA TRIF 2,0MVA;UN;4321.0;
395008;TRANSFORMADOR FORCA TRIF 3,0MVA;UN;12630.69;
395013;TRANSFORMADOR FORCA TRIF 3,0MVA;UN;3888.0;
395021;"TRANSFORMADOR P.;2MVA;34,5-25,6/13,8-6,3";UN;58826.69;
395025;TRANSFORMADOR 3MVA 34,5/25,6-13,8KV;UN;400000.0;
395026;TRANSFORMADOR 3MVA 34,5/25,6-13,8/6,3KV;UN;400000.0;
395027;TRANSFORMADOR 2MVA 34,5/25,6-13,8/6,3KV;UN;400000.0;
395032;TRANSFORMADOR SERV AUX MONOF 25,6KV 5KVA;UN;1398.85;
395037;TRANSFORMADOR POT 3MVA 36,2/13,8KV;UN;495293.97;
395038;TRANSFORMADOR FORCA TRIF 3,0MVA;UN;175747.33;
395039;TRANSFORMADOR POT 2MVA 36,2/13,8-6,3KV;UN;576430.09;
395040;TRANSFORMADOR 3MVA 4,7% 34,5/25,6-13,8KV;UN;302632.0;
395041;TRANSFORMADOR FORCA TRIF 3,0MVA;UN;138226.88;
395042;TRANSFORMADOR FORCA TRIF 3MVA OLEO VEG;UN;290797.74;
395054;TRANSFORMADOR CORRENTE 145KV 40X80:1;UN;20000.0;
395138;TRANSFORMADOR POT 3MVA 36,2/13,8-6,3KV;UN;702449.2;
395280;TAMPA ALUM.P/BLOCO TERM.MEDIDO;UN;4.28;
395283;TAMP.VID.WHMETRO APREL D8L,T8L;UN;1.69;
395355;TRANSFORMADOR POTENCIAL 145KV 400VA;UN;26319.01;
395356;TRANSFORMADOR POTENCIAL 15KV 500VA 120:1;UN;1110.17;
395357;TRANSFORMADOR POT 34,5KV 300/222,6:1;UN;3933.62;
396000;TRANSFORMADOR DISTR TRIF 300,0KVA;UN;16501.12;
396002;TRANSFORMADOR DISTR TRIF 300,0KVA;UN;31966.47;
396003;TRANSFORMADOR DISTR TRIF 300,0KVA;UN;2872.8;
396004;TRANSFORMADOR DISTR TRIF 300,0KVA;UN;79664.33;
396025;TRANSFORMADOR DISTR SUBT PEDESTAL 30KVA;UN;25664.94;
396026;TRANSFORMADOR DISTR TRIF 500,0KVA DEADB;UN;72389.94;
396027;TRANSFORMADOR DISTR TRIF 500,0KVA DEADBR;UN;58876.86;
396028;TRANSFORMADOR DISTR TRIF 1000KVA DEADBR;UN;137283.08;
396029;TRANSFORMADOR DISTR TRIF 1000KVA DEADBR;UN;126871.76;
396030;TRANSFORMADOR DISTR TRIF 150KVA 15KV SUB;UN;21956.16;
396031;"TRANSFORMADOR SUBT; 2000 KVA; 13800/400V";UN;86240.0;
396032;TRANSFORMADOR DISTR TRIF 1000KVA DEADBR;UN;105705.6;
396197;TRANSFORMADOR DISTR TRIF 75,0KVA;UN;66352.0;
396198;TRANSFORMADOR DISTR TRIF 150,0KVA;UN;59916.27;
396383;"ESCOVA MANUAL;LIP MED;ACO INO";UN;6.38;
396386;TAMP.VID.WHM,SCHLUMB. 316.5.51;UN;2.13;
396538;TRANSFORMADOR DIST PEDESTAL 30KVA;UN;28000.0;
396988;TRANSFORMADOR DISTR TRIF 500,0KVA;UN;37687.38;
396990;TRANSFORMADOR DISTR TRIF 1000KVA;UN;58947.08;
396991;TRANSFORMADOR DISTR TRIF 1000KVA;UN;52371.04;
396992;TRANSFORMADOR DISTR TRIF 1000KVA;UN;56177.78;
396996;TRANSFORMADOR DISTR TRIF 300,0KVA DEADBR;UN;61720.46;
396997;TRANSFORMADOR DISTR TRIF 300,0KVA DEADBR;UN;92290.83;
396998;TRANSFORMADOR DISTR TRIF 1000KVA;UN;128426.55;
396999;TRANSFORMADOR DISTR TRIF 300KVA;UN;76988.26;
397001;TRANSFORMADOR DISTR TRIF 150,0KVA;UN;20921.22;
397020;TRANSFORMADOR DISTR TRIF 15KVA CS;UN;4423.76;
397021;TRANSFORMADOR DISTR TRIF 30KVA CS;UN;5408.48;
397022;TRANSFORMADOR DISTR TRIF 45,0KVA AP BL;UN;11456.15;
397023;TRANSFORMADOR DISTR TRIF 75,0KVA AP BL;UN;18768.82;
397024;TRANSFORMADOR DISTR TRIF 112,5KVA AP BL;UN;22215.67;
397025;EMENDA PREFORMADA P/CABO CAA 556,5MCM;UN;150.0;
397027;ESTRUTURA ACO CARB AUTOPORTANTE 13M;UN;18.0;
397028;CONJUNTO ISOLADOR VIDRO 138KV 556,5MCM;UN;1100.0;
397029;"GRAMPO ATERRAMENTO P/CABO 3/8""";UN;25.0;
397030;CONJUNTO ISOLADOR VIDRO ANCOR 266,8MCM;UN;1500.0;
397031;CONJUNTO ISOLADOR VIDRO SUSP 266,8MCM;UN;1000.0;
397032;CONJUNTO ISOLADOR VIDRO SUSP 556,5MCM;UN;1200.0;
397033;TRANSFORMADOR DISTR TRIF 225KVA;UN;23372.98;
397034;TRANSFORMADOR DISTR MONOF 100,0KVA;UN;6336.0;
397035;TRANSFORMADOR DISTR TRIF 150KVA AP;UN;14600.0;
397036;CONJUNTO ISOLADOR VIDRO JUMPER 556,5MCM;UN;1200.0;
397037;CONECTOR PARAF PARAL 176,9-266,8 MCM;UN;25.0;
397039;"CABECOTE PVC P/ELETRODUTO 1""";UN;10.9;
397040;"CABECOTE PVC P/ELETRODUTO 2""";UN;16.74;
397042;EMENDA PREF TOTAL CAA 556MCM 3276MM;UN;150.0;
397043;EMENDA PREF TOTAL CAA 266,8MCM 2311MM;UN;35.0;
397044;CJ SUSPJUMPER CD CAA1113BLUEJAY-TURN KEY;UN;250.0;
397048;TERMINAL P/SIST GESTAO ATENDIMENTO 2KG;UN;1813.47;
397049;EMENDA PREF TOTAL CAA 1113MCM 4597MM;UN;180.0;
397050;GRAMPO ANCOR PASSANTE CAA 556,5MCM DOVE;UN;350.0;
397051;CJ ANCORAGEM P/CABO CAA 1113MCM BLUEJAY;UN;1850.0;
397134;TRANSFORMADOR DISTR TRIF 300KVA;UN;37173.2;
397141;TRANSFORMADOR DISTR TRIF 15,0KVA 6/13KV;UN;9650.87;
397142;TRANSFORMADOR DISTR TRIF 30,0KVA 6/13KV;UN;11862.79;
397143;TRANSFORMADOR DISTR TRIF 45,0KVA 6/13KV;UN;14632.8;
397144;TRANSFORMADOR DISTR TRIF 75,0KVA 6/13KV;UN;18297.87;
397145;TRANSFORMADOR DISTR TRIF 112,5KVA 6/13KV;UN;23540.71;
397146;TRANSFORMADOR DISTR MONOF 25,0KVA ISOL;UN;10655.81;
397147;TRANSFORMADOR DISTR MONOF 50,0KVA ISOL;UN;11866.46;
397148;TRANSFORMADOR DISTR MONOF 75KVA ISOL;UN;12091.69;
397149;TRANSFORMADOR DISTR MONOF 100KVA ISOL;UN;18762.52;
397453;TAMPA VIDRO C/ARO P/WHM,GE D58;UN;0.01;
397968;TRANSFORMADOR DISTR MONOF 75,0KVA;UN;5180.52;
397969;TRANSFORMADOR DISTR MONOF 100,0KVA;UN;6738.91;
397970;TRANSFORMADOR DISTR TRIF 15KVA;UN;6923.38;
397971;TRANSFORMADOR DISTR TRIF 30,0KVA;UN;6833.56;
397972;TRANSFORMADOR DISTR TRIF 45,0KVA;UN;10376.05;
397973;TRANSFORMADOR DISTR TRIF 75,0KVA;UN;10241.34;
397974;13868.66;UN;13868.66;
397976;15535.12;UN;15535.12;
397977;TRANSFORMADOR DISTR TRIF 112,5KVA AP;UN;17921.43;
397978;TRANSFORMADOR DISTR MONOF 5,0KVA;UN;4347.38;
397979;"TRANSFORMADOR DISTRIBUICAO RURAL;5 KV";UN;300.0;
397980;TRANSFORMADOR DISTR MONOF 10,0KVA;UN;4896.55;
397981;"TRANSFORMADOR DISTRIBUICAO RURAL;10 KVA";UN;399.92;
397982;TRANSFORMADOR DISTR MONOF 15KVA;UN;5754.12;
398134;PAINEL MEDICAO 1960X500X250 MM;UN;0.01;
398166;CAIXA PROLONGADA 05 P/MEDIDOR;UN;6.8;
398167;BLOCO AFERICAO MEDID GRAFICOS;UN;53.2;
398168;BLOCO AFERICAO P/TRANSF MEDICAO INDIR B;UN;85.37;
398170;CAIXA P/MEDIDORES TIPO M-3;UN;3.45;
398172;CAIXA P/MEDIDOR TRIFASICO;UN;11.1;
399001;"SELO SEGURANCA;INCOLOR;POLICARBONATO";UN;0.12;
399002;ETIQUETA ADESIVA SEGURANCA;UN;0.12;
399003;"CAIXA MEDIDOR MONO;NORYL;BAIXA RENDA";UN;19.09;
399004;"SELO SEGURANÇA;INCOLOR;POLI.;VER 601190";UN;0.28;
399005;"SELO SEGURANCA;INCOLOR;POLICARBONATO;""I""";UN;0.26;
399006;PARAFUSO FUSIVEL ACO 6150B C/ADIT BORO;UN;3.03;
399007;CHAVE P/PARAFUSO CX. MEDIDOR B.RENDA;UN;5.18;
399008;ETIQUETA IDENT SEGURANCA COUCHE SEMI BR;UN;1.1;
399009;PARAFUSO SEGUR/OURO CX MED/DISJ LIGHT 1;UN;0.92;
399010;CHAVE P/PARAFUSO SEGURANÇA CAIXA MEDIDOR;UN;21.0;
399011;PLUGUE SEG POLICAR VD;UN;0.27;
399012;PLUGUE SEG POLICAR VM;UN;0.11;
399013;"CAIXA;C/LENTE;P/1 MEDIDOR POLIF.;CLD200";UN;214.97;
399014;"CAIXA;C/LENTE;P/1 MEDIDOR MONOFÁS.;CL1M";UN;89.84;
399015;"CAIXA;C/LENTE;P/4 MEDIDORES MONOF.;CL4M";UN;269.35;
399016;"CAIXA;C/LENTE;P/3 MED. POLIF. 100A;CL3P";UN;389.58;
399017;"CAIXA;C/LENTE;MEDIÇÃO INDIRETA;CLMI;400A";UN;921.28;
399018;"SELO SEGURANÇA;POLICARBONATO;AZUL";UN;0.25;
399019;SUPORTE INST ELETR AFASTADOR ACO BG ABA;UN;6.34;
399020;"CAIXA P/MEDIÇÃO INDIRETA;CV-400";UN;206.85;
399021;"CAIXA P/MEDIDOR/SECC. TRIFÁS. 100A;CMS-3";UN;85.78;
399022;"CAIXA P/MEDIDOR MONOFÁSICO;NORYL/PO;CM-1";UN;27.56;
399023;"CAIXA P/SECCIONADOR TRIFÁS. 100A;CS3-10";UN;30.0;
399024;"CAIXA P/MEDIDOR TRIFÁSICO;NORYL/PO;CM-3";UN;86.52;
399025;"CAIXA P/SECCIONADOR MONOFÁSICO 80A;CS1";UN;20.0;
399026;"CAIXA P/SECCION. TRIF. 125/200A;CS3-200";UN;30.0;
399027;"CAIXA P/MEDIDOR/SECCION. MONOF.;CMS-1";UN;27.76;
399028;"CAIXA P/SECCION. TRIF. 125/200A;CS3-200";UN;90.0;
